name,page,text
963330_bijlagen.zip__concatenated,221,"Kenmerk BWT 50-10-0054

Pagina 4 van 7

Gemeente Amsterdam
Stadsdeel Centrum

U moet de voorgeschreven voorzieningen aan gas en/of elektrische installatie(s) laten
uitvoeren door een gecertificeerd installatiebedrijf óf een keuringsrapport van NUON
overleggen nadat u de werkzaamheden hebt uitgevoerd.

De uitvoering van de aansluitleiding(en) op het openbaar riool mag uitsluitend worden
opgedragen aan Waternet, Spaklerweg 16, 1096 BA Amsterdam, telefoon 0900-9394.

In verband met de gemeenschappelijke voorzieningen is/wordt eveneens een brief
verzonden aan de eigenaar van het pand/de panden Warmoesstraat 12.

Start en voltooiing werkzaamheden

Meld zowel de start als de voltooiing van de werkzaamheden schriftelijk aan de betrokken
inspecteur van het stadsdeel, BEN. zet in uw brief ook het kenmerk van deze brief
(BWT 50-10-0054).

Besluit geldt ook voor uw rechtsopvolgers

Hierbij laten wij u weten dat dit besluit ook geldt voor uw eventuele rechtsopvolger en
verdere rechtsopvolgers (volgens artikel 5:18 van de Wet algemene bepalingen
omgevingsrecht). Als iemand anders uw taken in deze kwestie overneemt, is deze
rechtsopvolger verplicht om dit besluit uit te voeren en als hij dat niet doet, kan aan hem
een dwangsom worden opgelegd.

Informatie besluit in gemeentelijke beperkingenregister en -registratie

Dit besluit wordt ingeschreven in het gemeentelijke beperkingenregister en de
beperkingenregistratie. Op die manier kan iedereen de gegevens van dit besluit inzien bij
het stadsdeel en bij het kadaster. Ook kan iemand bij het stadsdeel een afschrift
opvragen van dit besluit of van de gegevens die hierover zijn opgenomen in de
beperkingenregistratie.

Als aan dit besluit is voldaan, melden wij dat in het gemeentelijke beperkingenregister en
de beperkingenregistratie. Daarom is het noodzakelijk dat u het meldt als u hebt voldaan
aan het besluit. Naar aanleiding van die melding kan een controle plaatsvinden. Als
daarbij wordt geconstateerd dat aan dit besluit is voldaan, wordt binnen vier dagen een
zogenoemde vervallenverklaring in het beperkingenregister ingeschreven, en wordt die
vervallenverklaring in de beperkingenregistratie verwerkt.

Bezwaar tegen dit besluit?

Bent u het niet eens met dit besluit? Dan kunt u hiertegen binnen zes weken na
dagtekening van dit besluit bezwaar aantekenen. Meer informatie hierover vindt u in de
bijlage. Ook als u een bezwaarschrift instuurt, moet u nog steeds aan de last voldoen.
"
963330_bijlagen.zip__concatenated,191,"Gemeente Amsterdam Centrum Kenmerk: 3359329

Pagina 11 van 12

Scheiden bouw- en sloopafval (artikel 8.9 Bouwbesluit 2012)

Bij ministeriële regeling kunnen voorschriften worden gegeven over de te scheiden categorieën
bouw- en sloopafval en de opslag en afvoer daarvan op en van het terrein bij de uitvoering van
bouw- en sloopwerkzaamheden.

Scheiding bouw- en sloopafval (artikel 4.1 Regeling Bouwbesluit 2012)

1 Onverminderd artikel 1.29, tweede lid, van het Bouwbesluit 2012 worden de categorieën
bouw- sloopafval als bedoeld in artikel 8.9 van het Bouwbesluit 2012 ten minste gescheiden in
de volgende fracties:

a.

i.
j.

z mm onT

als gevaarlijk aangeduide afvalstoffen zoals bedoeld in hoofdstuk 17 van de
afvalstoffenlijst van de Regeling Europese afvalstoffenlijst, voor zover deze stoffen niet in
de onderdelen b tot en met j van dit lid zijn opgenomen;

teerhoudende dakbedekking, al dan niet met dakbeschot;

teerhoudend asfalt;

bitumineuze dakbedekking, al dan niet met dakbeschot;

niet teerhoudend asfalt;

vlakglas, al dan niet met kozijn:

gipsblokken en gipsplaatmateriaal;

dakgrind;

armaturen;

gasontladingslampen.

2. Gevaarlijke stoffen, als bedoeld in eerste lid, onder a, mogen niet worden gemengd of
gescheiden.

3. Defracties, als bedoeld in eerste lid, worden op het bouw:- of sloopterrein gescheiden
gehouden en gescheiden afgevoerd.

4. Eerste lid, onder b tot en met j, en derde lid zijn niet van toepassing voor zover de hoeveelheid
afval van de betreffende fractie minder dan 1 m3 bedraagt.

5. Inafwijking van derde lid kunnen de fracties op een andere locatie worden gescheiden voor
zover scheiding op het bouw- of sloopterrein naar oordeel van het bevoegd gezag
redelijkerwijs niet mogelijk is.

Stadsdeel Centrum is bereikbaar met metrolijn 51, 53 en 54 of met tramlijn 9 en 14, halte Waterlooplein.
Een routebeschrijving vindt u op www.centrum.amsterdam.nl
"
963330_bijlagen.zip__concatenated,233,"Retouradres: Postbus 202, 1000 AE Amsterdam
"
963330_bijlagen.zip__concatenated,135,"BIJLAGE 1

 

Situatietekening onderzoekslocatie

Pagina 6/24

OxXxXX
"
963330_bijlagen.zip__concatenated,50,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

6 Te treffen voorzieningen

Tijdens het uitgevoerde onderzoek is ook beoordeeld of het gebouw voldoet aan de
(overige) minimale eisen die de wetgever stelt. Daarbij wordt vastgesteld of voldaan wordt
aan het prestatieniveau bestaande bouw, zoals dit is opgenomen in het Bouwbesluit. Een
eigenaar van een gebouw dat geheel of op onderdelen niet voldoet aan het
prestatieniveau bestaande bouw, overtreedt een in artikel 1b van de Woningwet
opgenomen verbod.

In bijzondere situaties kan op grond van artikel 13 van de Woningwet een zwaarwegender
prestatieniveau worden opgelegd aan de staat van een gebouw of onderdelen van een
gebouw. Als hiervan gebruik wordt gemaakt toont het Dagelijks Bestuur van het stadsdeel
aan dat dit noodzakelijk is.

Bij dit gebouw zijn afwijkingen (gebreken) geconstateerd van het prestatieniveau, zoals
dat hiervoor is beschreven. Deze gebreken zijn opgenomen in een voorzieningenlijst.

Indien een te treffen voorziening het karakter van “herstel” heeft kan de reparatie zodanig
worden uitgevoerd dat nadien weer het prestatieniveau van het originele onderdeel is
bereikt. Dit geldt bijvoorbeeld voor plaatselijke gebreken in grotere onderdelen, zoals een
lekkage op één plaats in een groter dakvlak. Dit herstel moet ten minste voldoen aan het
niveau bestaande bouw van het Bouwbesluit.

Als bij een te treffen voorziening sprake is van het fysiek veranderen, vernieuwen of
vergroten van een onderdeel van het bouwwerk, dan moet dit onderdeel in beginsel
voldoen aan het prestatieniveau nieuwbouw van het Bouwbesluit. Van deze zwaardere
eis is alleen ontheffing mogelijk als hiervoor toestemming is verleend door het Dagelijks
Bestuur van het stadsdeel.

In situaties waarbij in het kader van te treffen voorzieningen moet worden gewerkt aan
onderdelen of materialen van het gebouw, waarvan niet zeker is of zij asbesthoudend zijn,
moet een asbestinventarisatierapport zijn opgemaakt en goedgekeurd, alvorens met de
werkzaamheden aan die onderdelen kan worden begonnen.

ho

 

mm lo

4

.9
|

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

16 11

17

C2 B2 A2 B5 A5 20 18

C1 B1 A1

Patch Reference numbers on UTT

A2 ,

the scale towards documen**

<
{

Image Engineering Scan Reference Chart TE263 Serial No. _.3 f

 

 
"
963330_bijlagen.zip__concatenated,162,"Formulierversie
2013.01

Datum aanvraag: 3 juli 2013

Locatie

Adres

Postcode

Huisnummer

Huisletter
Huisnummertoevoeging
Straatnaam
Plaatsnaam

Gelden de werkzaamheden in deze
aanvraag/melding voor meerdere
adressen of percelen?

Eigendomssituatie

Eigendomssituatie van het perceel

Uw belang bij deze aanvraag

Aanvraagnummer: 909757

1012JD

10

H
Warmoesstraat

Amsterdam

M /2
B Nee

B U bent eigenaar van het perceel
B U bent erfpachter van het perceel
B U bent huurder van het perceel
B Anders

Vereniging van Eigenaren

Pagina 6/10

OxXxXxX

Pagina 1 van 1
"
963330_bijlagen.zip__concatenated,107,"STRACKEE BV BOUWADVIESBUREAU werknummer: 912-096

berekeningnummer: 1
bladnummer: 21

     
 

\BEBBEGE ZEmB ”7

 

u [I], Lineáir‚ Omhullende Max, vxz, Snijlijn

Maximale moment t.g.v. kolomlasten direct na de bouwfase

 

[I], Lineair, com. 3, eZ, Lijnen

Pagina 22/44

OxXxXX

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
963330_bijlagen.zip__concatenated,170,"Gegevens bevoegd gezag

Referentienummer

Formulierversie
2017.02

Datum ontvangst

Behoort bij besluit

BWT 3359329
Gemerkt 01

Gemeente
Amsterdam

x Centrum
D 4

Aanvraaggegevens

Publiceerbare aanvraag/melding

Aanvraagnummer
Aanvraagnaam

Uw referentiecode

Ingediend op

Soort procedure

Projectomschrijving

Opmerking

Gefaseerd

Blokkerende onderdelen weglaten
Kosten openbaar maken

Bijlagen die later komen

Bijlagen n.v.t. of al bekend

Bevoegd gezag
Naam:

Bezoekadres:

Postadres:

Telefoonnummer:
Contactformulier:

Website:

Datum aanvraag: 8 december 2017 Aanvraagnummer: 3359329

3359329
warmoesstraat 10 begane grond deur

w10

08-12-2017

Reguliere procedure

het wijzigen van de toegansdeur van het restaurant

Nee
niet bekend

niet bekend

Gemeente Amsterdam

U kunt uw uitgeprinte aanvraag per post of aan de
balie bij uw stadsdeel indienen. Kijk voor informatie op
www.amsterdam.nl/omgevingsvergunning

Voor vragen kunt u contact opnemen met Antwoord, via
onderstaand telefoonnummer of mailadres. U kunt uw
aanvraag echter niet per mail indienen

14 020
https://www.amsterdam.nl/contact

www.amsterdam.nl/omgevingsvergunning

Pagina 1 van2
"
963330_bijlagen.zip__concatenated,147,"2 PROJECTGEGEVENS

Op het door ons onderzochte terrein te Amsterdam is een funderingsherstel
geprojecteerd.

Uit de uw informatie blijkt dat er geen kelder is voorzien. Ten aanzien van de belendingen
staan ons op dit moment geen nadere gegevens ter beschikking.

Ten aanzien van de fundering gaan de gedachten uit naar de toepassing van een

fundering op palen. De voorkeur gaat uit naar schroefinjectiepalen, welke in het
hiernavolgende nader zullen worden uitgewerkt.

Pagina 18/24

OxxXx
"
963330_bijlagen.zip__concatenated,241,"Kenmerk BWT 50-10-0054
Pagina 2 van 3

Gemeente Amsterdam
Stadsdeel Centrum

Reden voorgenomen besluit

Volgens artikel 1b, lid 2 onder a van de Woningwet is het verboden om een gebouw in
een staat te brengen, te laten komen of te houden die niet voldoet aan de eisen van het
Bouwbesluit. Omdat uw pand niet voldoet aan deze eisen bent u in overtreding. In de
bijlagen bij deze brief vindt u een voorzieningenlijst waarin u kunt nalezen welke
voorschriften u precies heeft overtreden. De codes in deze lijst verwijzen naar de
bijbehorende afdelingen van het Bouwbesluit.

Dwangsom of bestuursdwang voorkomen

U kunt voorkomen dat wij u een dwangsom opleggen of bestuursdwang toepassen.

Start hiervoor binnen 37 weken na dagtekening van deze brief met de werkzaamheden
uit de voorzieningenlijst en voltooi deze binnen 55 weken na dagtekening van de brief. U
vindt de voorzieningenlijst als bijlage bij deze brief. Lever bovendien binnen 18 weken na
verzending van deze brief uw bodemsaneringsplan in.

Meld werkzaamheden
Start u met de werkzaamheden? Meld dit dan aan Stadsdeel Centrum. U kunt hiervoor
gebruik maken van de antwoordbrief in de bijlage.

Waar u bij uw werkzaamheden rekening mee moet houden

Wij wijzen u erop dat voor de funderingswerkzaamheden een omgevingsvergunning
noodzakelijk is. U dient hiervoor dan ook een aanvraag in te dienen.

Vallen uw werkzaamheden onder de definitie 'bouwen’. Dan moet u rekening houden met
de nieuwbouwvoorschriften van het Bouwbesluit die hierop van toepassing zijn. Dit is het
geval als gedeelten van het pand worden vernieuwd. Ook zijn dan de voorschriften van
de Bouwverordening Amsterdam 2003 van toepassing.

Gaat u asbest verwijderen uit het bouwwerk? Dan moet u hiervoor een
omgevingsvergunning voor het slopen aanvragen bij Stadsdeel Centrum (volgens artikel
2.1. onderfenhen 2.2. onder b van de Wabo en volgens de Bouwverordening
Amsterdam 2003). Is artikel 8.2.1 van de Bouwverordening Amsterdam 2003 van
toepassing, dan hoeft u alleen te melden dat u asbest gaat verwijderen.

Omdat uw werkzaamheden (ook) in de bodem zullen plaatsvinden, moet u deze melden
voordat u begint (op grond van de Wet bodembescherming). Het is uw
verantwoordelijkheid om de bodemkwaliteit te kennen, voordat u in de bodem
werkzaamheden gaat uitvoeren. Dit houdt in dat u eerst bodemonderzoek moet laten
doen om op de hoogte te zijn van de daadwerkelijke kwaliteit van grond en grondwater.

Is er sprake van ernstige bodemverontreiniging? Dan moet u bij uw melding ook een
saneringsplan voorleggen. Voldoet de sanering aan het Besluit uniforme saneringen
(BUS), dan kunt u volstaan met een zogenoemde BUS-melding. U moet de melding niet
later dan 18 weken na dagtekening van dit besluit indienen. U mag pas starten met uw
bodemwerkzaamheden, als de Dienst Milieu en Bouwtoezicht heeft ingestemd met het
saneringsplan of de BUS-melding heeft geaccordeerd.
"
892231__concatenated,5,"Conclusie

De Eritrese statushouders hebben een langere afstand tot een duurzame participatie en integratie in de
samenleving. Over het algemeen heeft hun achterstand te maken met culturele bagage, gebrek aan kennis
en kunde, psychosociale- en gezondheidsproblemen. Daarnaast is de groep gesloten, wordt er druk
ervaren vanuit de kerk/regime en zijn er vermoedens van fraude.

De WPl-klantmanagers, de ketenpartners en de externe partners hebben te maken met gebrek aan
deskundigheid en informatie over de doelgroep. Training over culturele sensitiviteit en problematiek
rondom de Eritrese statushouders zijn noodzakelijk. Verschillende domeinen werken niet goed (genoeg)
samen of kunnen elkaar (nog) niet vinden. Dit kan wegkijk gedrag tot gevolg hebben waardoor de signalen
pas in latere fase pas aangemeld worden bij de desbetreffende instanties.

Om te bepalen hoe de gemeentelijke inzet rondom de Eritrese statushouders te regelen, is het van belang
om te bepalen wat de scope van de problemen en de mogelijkheden zijn. Omdat we te maken hebben met
multidisciplinaire problematiek, is een domein overschrijdende aanpak van belang. Het voorstel is om
vanuit het stedelijk coördinatieteam een aandacht functionaris/kwartiermaker/regisseur aan te stellen
met als kerntaken:
1. Opstellen van een gemeente breed plan van aanpak en de implementatie hiervan.
Z Met daarin aandacht voor:

e  Kennisdeling: gemeente en landelijk

e Samenwerking: een ketensamenwerking op beleidsniveau en op uitvoeringsniveau

e  Culturele verschillen en werken met culturele sensitiviteit: zowel bij ambtelijke professionals als

bij partners

 

 
"
963330_bijlagen.zip__concatenated,111,"STRACKEE BV BOUWADVIESBUR%U werknummer: 912-096

i berekeningnummer: 1
ä Pagina 26/44 bladnummer: 25

7. CONTROLE BOUWMUUR OP STAAL IN DE BOUWFASE

 

BESTAAND
Strackee BV BOUWADVIESBUREAU G draagkracht fundering op staal EC_NL
Amsterdam Versie : 3.6.5 ; NDP : NL

Gebruikslicentie COMMERCIELE-versie tot 1-11-2013 printdatum : 19-06-2013

ÛE%
opneembare draagkracht funderingstroken en poeren op staal volgens NEN 9997-1 en bijlage D

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

werk warmoesstraat 10

werknummer 912-096 L B= 0,50

onderdeel fundering op staal à b'=! 0,50

uitgangspunten 4 +

gedraineerde ondergrond

F s:n:g is verwaarloosbaar klein t.0.v. F s‚v:a)

de onderkant van de fundering is vlak

de grond onder de strook of poer is niet gelaagd L=|1,0 F shidB

geometrie en belastingen bij excentrische belasting

lengte funderingsoppervlak L = 1 m

breedte funderingsoppervlak B = 05 m l'=[1,00

rekenwaarde verticale belastingcomponent F svid = 206 kN

rekenw. hor. belastingcomponent in lengterichting F s:hidiL = 0 kN Y

rekenw. hor. belastingcomponent in breedterichting F shid:8 = 0 kN eB=

verticale afstand van F «d; tot aanlegniveau avL = 0 m Y !

verticale afstand van F <.n.a:8 tot aanlegniveau avB = 0 m -

excentr. F svd t.0.v. zwaartepunt funderingsoppervlak eL = 0 m 5 F svid

excentr. F sy‚q t-0.V. zwaartepunt funderingsoppervlak epg = 0 m a v;_L—-:“Ö,-O-()- ----------- F ;;h;d;g : gronddekking

gronddekking boven aanlegniveau fundering D = 110 m a v‚8 =/0,00

grondparameters voor excentrische en centrische belasting

rekening houden met grondwater tot onderkant van de fundering = ja e i ì £

grondwaterstand boven de onderkant fundering G water = 0,50 m o

gegevens grondparameters uit tabel 2.b van NEN 9997-1 halen? = ja effectieve breedte1 « b'= 050 , H

grondsoort uit tabel 2.b klei zwak zandig vast opneembare grondspanning = kN/m2 ‘
tabel 2.b

effectieve cohesie c' = 13,0 kN/m?

effectieve hoek van inwendige wrijving o' = 225 °

repr. volumieke gewicht droge grond Y = 21,0 kN/m?

repr. volumieke gewicht verzadigde grond Y sat = 21,0 kN/m*

rekenwaarde volumieke gewicht van water V wid = 10,0 kN/m?

unity-check = F swid / F rvid = 206 / 134 = 1,54 |-

opneembare grondspanning op alleen het effectieve oppervlak A' van de fundering 6' max;Rd = 267,9 [kN/m? (op A')

effectief funderingsoppervlak art. 6.5.2.2(b) A=l*b = 100  0,50 A' = 0,5 Im?

opneembare grondspanning op A : ' maxd =  Qrvd/B = 267,9 0,50 / 0,50 = [267,9 [kN/m?(op A)

1,00

belastingfactoren

belastingfactor gunstig werkende belasting EC 0 bijlage A, tabel A3 Vtg = 0,90 -

partiële materiaalfactoren (bijlage A, tabel A.4a)

materiaalfactor cohesie Y mzci = 160 -

materiaalfactor hoek van inwendige wrijving Vmg = 115 -

materiaalfactor volumieke massa van grond Y mig = 1,10

rekenw. uitwendig moment in lengterichting Msai=F shiai *2 viL = 0,0 0,00 = 0,0 kNm

rekenw. uitwendig moment in breedterichting Msg8=F sn:d8 *2 v‚8 = 0,0 0,00 = 0,0 kNm

hor. verschuiving F s.v.a in lengterichting xX=M sd / F svid = 0,00 / 206 = 000 m

hor. verschuiving F s.v.a in breedterichting xXg=M d8 / F sv:d = 0,0 / 206 = 000 m

lengte effectieve funderingsoppervlak V=L-2%e,-2*%xXL = 1,00 - 0,00 - 0,00 = 100 m

breedte effectieve funderingsoppervlak b'=B-2%eg-2*%x8g = 0,50 - 0,00 - 0,00 = 0,50 m

totale funderingsoppervlak A=L*B = 100  0,50 = 05 m?

effectieve funderingsoppervlak A'=l*b' = 100  0,50 = 05 m? 65.22(1)b)

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
963330_bijlagen.zip__concatenated,239,"Kenmerk BWT 73-11-0029
Pagina 2 van 2

Gemeente Amsterdam
Stadsdeel Centrum

Belanghebbenden kunnen op grond van artikel 7:1 van de Algemene wet bestuursrecht,
binnen zes weken na de datum van deze brief gemotiveerd bezwaar maken tegen dit
besluit.

Een bezwaarschrift moet worden ondertekend en minstens bevatten: uw naam en adres,
de dagtekening, een omschrijving van het besluit waartegen u bezwaar maakt, de
gronden van uw bezwaar en het kenmerk nummer van dit besluit. Wilt u ook uw
telefoonnummer vermelden en een kopie van dit besluit mee zenden.

Het algemeen bestuur stelt het op prijs als u een kopie van uw bezwaarschrift faxt naar

u N

U stuurt uw bezwaarschrift naar:

Het algemeen bestuur van de bestuurscommissie van stadsdeel Centrum
Directie Bedrijfsvoering

Afdeling Juridische Zaken

Postbus 202

1000 AE Amsterdam

Het indienen van een bezwaarschrift schorst niet de werking van het besluit.

In spoedgevallen kan een voorlopige voorziening worden aangevraagd - maar alleen als
u daarnaast ook al een bezwaarprocedure heeft lopen - bij de Voorzieningenrechter van
de Rechtbank Amsterdam, Sector Bestuursrecht, Postbus 75850, 1070 AW Amsterdam.
Een verzoek om voorlopige voorziening kan ook digitaal worden ingediend. Dat kan via
http://Ioket.rechtspraak.nl/bestuursrecht. Daarvoor dient u wel te beschikken over een
elektronische handtekening (DigiD). Aan het indienen van een verzoek om voorlopige
voorziening zijn griffiekosten verbonden.
"
963330_bijlagen.zip__concatenated,18,"26-mei-2011
55-09-0102

 

X
f
E
n
E

 

 

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

4 Onderzoeksgegevens

4.1 Archiefgegevens

In het pandenarchief van het stadsdeel Centrum zijn de volgende gegevens aangetroffen:
1955 Uitbreiden van de zolderverdieping met behoud daarvan tot magazijn
(geen tekening).

1984 Verbouwen en verbeteren stabiliteit (geen tekening).

1984 Het veranderen van het souterrain en de verhoogde begane
grond (geen tekening).

Het veranderen van het gebouw met behoud van bestemming als
bedrijfsruimte.

LANGSDOORSNEDE C-C

 

 

 

 

 

B n n e e

: $ $l

 

DOORSNEDE A-A

 

Î r

 

0

9
ES l

C1 B1 A1 C2 B2 A2 B5 A5 20

Patch Reference numbers on UTT

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

17 16 11

18

 

the scale towards docurmen** i

í

5
<

""5

\mageEngineering Scan Aeference Chart TE263 SerlalNo. a «>

 
"
